日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/10/11,古亭,CH4,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/10/11,古亭,CO,0.1,0.11,0.11,0.1,0.11,0.14,0.24,0.42,0.48,0.26,0.22,0.22,0.18,0.19,0.2,0.27,0.29,0.35,0.57,0.34,0.27,0.28,0.23,0.16
2017/10/11,古亭,NMHC,0.04,0.05,-0.01,-0.02,-0.01,0.0,0.03,0.09,0.1,0.04,0.04,0.03,0.02,0.03,0.04,0.07,0.08,0.09,0.15,0.07,0.05,0.05,0.03,0.01
2017/10/11,古亭,NO,0.8,0.9,1.2,1.3,1.0,1.5,7.0,13.0,12.0,7.1,6.1,5.9,4.7,4.4,5.4,6.6,6.7,6.2,9.6,4.4,3.4,3.3,3.0,1.7
2017/10/11,古亭,NO2,3.6,1.9,1.4,1.2,1.5,2.8,9.1,12.0,12.0,6.9,6.2,6.2,4.8,4.8,7.0,9.9,11.0,13.0,18.0,12.0,10.0,10.0,9.9,5.9
2017/10/11,古亭,NOx,4.4,2.9,2.6,2.5,2.5,4.3,16.0,25.0,24.0,14.0,12.0,12.0,9.6,9.2,12.0,16.0,18.0,19.0,27.0,17.0,14.0,14.0,13.0,7.6
2017/10/11,古亭,O3,18.0,18.0,17.0,18.0,17.0,18.0,10.0,9.3,10.0,18.0,20.0,21.0,23.0,22.0,21.0,15.0,13.0,12.0,7.8,12.0,14.0,15.0,16.0,20.0
2017/10/11,古亭,PM10,23.0,21.0,14.0,13.0,10.0,12.0,9.0,16.0,18.0,18.0,21.0,15.0,16.0,7.0,13.0,18.0,25.0,20.0,21.0,19.0,20.0,13.0,13.0,13.0
2017/10/11,古亭,PM2.5,5.0,5.0,2.0,6.0,7.0,6.0,4.0,7.0,7.0,9.0,5.0,12.0,9.0,11.0,9.0,9.0,10.0,13.0,15.0,10.0,2.0,5.0,5.0,10.0
2017/10/11,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,3.8,3.8,0.0,0.2,0.2,0.2,0.2,0.2,0.2,1.4
2017/10/11,古亭,RH,72.0,73.0,75.0,74.0,76.0,74.0,81.0,79.0,78.0,71.0,65.0,61.0,58.0,59.0,72.0,82.0,79.0,82.0,83.0,84.0,85.0,85.0,87.0,86.0
2017/10/11,古亭,SO2,1.3,0.8,0.8,0.8,1.0,0.9,1.3,1.6,1.5,1.3,1.2,1.1,1.1,1.0,1.2,1.2,1.4,1.4,1.6,1.6,1.4,1.4,2.0,1.9
2017/10/11,古亭,THC,1.8,1.9,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,2.0,1.9,1.9,1.9,1.9,1.8
2017/10/11,古亭,WD_HR,80.0,83.0,79.0,78.0,74.0,77.0,95.0,82.0,85.0,101.0,76.0,82.0,83.0,85.0,91.0,101.0,88.0,99.0,87.0,91.0,81.0,78.0,76.0,76.0
2017/10/11,古亭,WIND_DIREC,79.0,84.0,82.0,72.0,79.0,81.0,89.0,95.0,103.0,101.0,73.0,94.0,93.0,91.0,84.0,102.0,91.0,100.0,89.0,92.0,98.0,68.0,83.0,62.0
2017/10/11,古亭,WIND_SPEED,3.1,2.9,2.4,3.0,2.7,2.7,2.2,2.8,3.6,3.6,3.9,4.2,4.7,4.9,3.6,3.0,3.4,3.2,3.1,4.0,3.3,3.3,2.9,2.7
2017/10/11,古亭,WS_HR,3.1,2.6,2.3,2.4,2.3,2.5,1.9,2.2,2.6,3.4,3.4,3.5,4.1,4.1,3.7,2.5,2.8,3.1,2.4,3.2,2.7,2.5,2.6,2.5
2017/10/12,古亭,AMB_TEMP,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,28.0,27.0,26.0,26.0,26.0,26.0,25.0,25.0,25.0
2017/10/12,古亭,CH4,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/10/12,古亭,CO,0.14,0.09,0.09,0.09,0.09,0.12,0.2,0.38,0.49,0.44,0.3,0.38,0.32,0.26,0.24,0.27,0.28,0.33,0.36,0.28,0.2,0.23,0.22,0.21
2017/10/12,古亭,NMHC,-0.02,-0.01,0.01,0.0,0.01,0.01,0.04,0.08,0.12,0.12,0.09,0.14,0.11,0.08,0.08,0.1,0.1,0.08,0.08,0.06,0.03,0.03,0.03,0.02
2017/10/12,古亭,NO,1.3,1.0,1.2,1.2,1.2,1.5,5.1,10.0,12.0,12.0,7.9,13.0,11.0,7.2,6.7,6.4,5.2,5.3,6.3,4.0,2.6,2.7,2.2,1.9
2017/10/12,古亭,NO2,5.2,3.8,5.6,5.3,3.9,5.5,13.0,16.0,18.0,20.0,16.0,18.0,18.0,14.0,14.0,16.0,19.0,18.0,17.0,14.0,11.0,12.0,12.0,14.0
2017/10/12,古亭,NOx,6.5,4.8,6.8,6.5,5.1,6.9,18.0,27.0,31.0,32.0,24.0,31.0,28.0,22.0,21.0,22.0,24.0,24.0,23.0,18.0,13.0,15.0,14.0,16.0
2017/10/12,古亭,O3,22.0,24.0,22.0,22.0,22.0,19.0,12.0,8.5,7.6,6.6,12.0,11.0,14.0,16.0,16.0,16.0,16.0,15.0,15.0,18.0,22.0,24.0,26.0,25.0
2017/10/12,古亭,PM10,13.0,8.0,5.0,5.0,9.0,9.0,15.0,10.0,12.0,8.0,13.0,13.0,17.0,15.0,16.0,12.0,11.0,9.0,11.0,10.0,11.0,12.0,8.0,11.0
2017/10/12,古亭,PM2.5,7.0,7.0,2.0,6.0,6.0,6.0,5.0,8.0,10.0,7.0,4.0,7.0,10.0,10.0,12.0,14.0,14.0,12.0,8.0,12.0,12.0,16.0,11.0,9.0
2017/10/12,古亭,RAINFALL,1.4,0.6,0.6,0.0,1.6,1.6,0.2,6.2,10.0,10.0,21.0,21.0,3.2,0.0,0.0,0.0,0.0,9.6,13.0,15.0,22.0,22.0,18.0,11.0
2017/10/12,古亭,RH,90.0,90.0,88.0,88.0,91.0,90.0,90.0,92.0,93.0,93.0,93.0,93.0,88.0,85.0,82.0,82.0,84.0,87.0,91.0,92.0,93.0,93.0,93.0,92.0
2017/10/12,古亭,SO2,2.2,1.0,3.2,2.8,1.2,2.0,2.7,3.4,2.4,2.3,2.4,2.0,3.8,4.5,3.8,3.7,5.4,3.8,3.5,2.8,2.5,3.4,4.0,5.6
2017/10/12,古亭,THC,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8
2017/10/12,古亭,WD_HR,84.0,82.0,65.0,80.0,69.0,75.0,87.0,101.0,96.0,86.0,93.0,112.0,64.0,63.0,59.0,62.0,61.0,67.0,81.0,94.0,96.0,85.0,99.0,86.0
2017/10/12,古亭,WIND_DIREC,90.0,68.0,61.0,101.0,52.0,73.0,94.0,85.0,47.0,92.0,102.0,81.0,59.0,56.0,52.0,68.0,66.0,70.0,68.0,105.0,109.0,72.0,94.0,92.0
2017/10/12,古亭,WIND_SPEED,2.4,2.9,4.1,2.2,2.3,1.7,1.8,2.1,1.8,1.9,1.7,1.9,3.4,3.1,3.1,3.2,3.6,3.4,3.3,3.6,3.9,3.7,2.3,3.2
2017/10/12,古亭,WS_HR,2.4,2.0,3.0,2.5,2.2,2.1,1.7,1.9,1.5,1.4,1.9,0.3,1.8,2.6,2.9,2.7,2.8,2.4,3.0,2.6,3.2,3.2,2.8,2.5
2017/10/13,古亭,AMB_TEMP,25.0,25.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0
2017/10/13,古亭,CH4,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.0,0.0,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/10/13,古亭,CO,0.17,0.16,0.16,0.17,0.17,0.21,0.26,0.38,0.41,0.34,0.35,0.32,0.34,0.3,0.33,0.31,0.34,0.37,0.46,0.36,0.28,0.26,0.27,0.23
2017/10/13,古亭,NMHC,0.02,0.01,-0.01,0.0,0.0,0.0,0.02,0.05,0.08,0.06,0.0,0.0,0.08,0.05,0.08,0.06,0.04,0.07,0.09,0.06,0.03,0.03,0.03,0.02
2017/10/13,古亭,NO,1.4,0.8,1.0,1.1,1.1,1.1,1.6,4.1,4.1,4.5,5.7,4.7,4.5,3.4,4.8,3.4,3.9,3.5,4.4,3.9,2.4,2.2,2.0,1.3
2017/10/13,古亭,NO2,11.0,8.2,8.3,6.1,3.9,5.7,12.0,19.0,18.0,19.0,23.0,19.0,19.0,16.0,18.0,16.0,18.0,18.0,19.0,15.0,12.0,13.0,13.0,11.0
2017/10/13,古亭,NOx,13.0,8.9,9.3,7.2,5.1,6.8,14.0,23.0,22.0,23.0,28.0,23.0,24.0,19.0,23.0,19.0,22.0,21.0,23.0,19.0,15.0,15.0,15.0,12.0
2017/10/13,古亭,O3,29.0,32.0,33.0,37.0,40.0,40.0,36.0,30.0,29.0,28.0,21.0,25.0,23.0,26.0,23.0,25.0,24.0,24.0,23.0,28.0,30.0,30.0,29.0,29.0
2017/10/13,古亭,PM10,15.0,22.0,18.0,18.0,15.0,16.0,12.0,18.0,21.0,18.0,23.0,20.0,24.0,12.0,8.0,5.0,10.0,8.0,10.0,12.0,12.0,7.0,2.0,2.0
2017/10/13,古亭,PM2.5,6.0,10.0,10.0,13.0,11.0,10.0,10.0,8.0,6.0,4.0,7.0,6.0,14.0,11.0,14.0,6.0,9.0,8.0,8.0,9.0,11.0,16.0,10.0,11.0
2017/10/13,古亭,RAINFALL,6.2,6.2,3.8,3.2,1.4,1.4,2.2,3.0,3.0,2.0,3.2,3.2,4.4,8.0,8.0,10.0,10.0,17.0,17.0,9.0,9.4,9.8,9.8,20.0
2017/10/13,古亭,RH,92.0,92.0,92.0,91.0,90.0,90.0,92.0,93.0,93.0,92.0,92.0,93.0,93.0,93.0,93.0,93.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,95.0
2017/10/13,古亭,SO2,5.3,4.8,4.2,2.7,1.2,1.7,1.3,1.5,1.6,3.0,4.1,3.7,3.3,2.7,2.8,2.2,2.5,2.0,1.7,1.4,1.4,2.6,2.7,2.6
2017/10/13,古亭,THC,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,0.0,0.0,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9,1.8,1.8,1.8,1.8
2017/10/13,古亭,WD_HR,81.0,75.0,73.0,78.0,71.0,82.0,79.0,70.0,61.0,64.0,71.0,68.0,74.0,67.0,57.0,65.0,74.0,76.0,82.0,73.0,71.0,60.0,62.0,89.0
2017/10/13,古亭,WIND_DIREC,81.0,87.0,85.0,70.0,62.0,74.0,90.0,74.0,65.0,67.0,71.0,73.0,75.0,64.0,51.0,78.0,93.0,87.0,89.0,73.0,68.0,44.0,74.0,100.0
2017/10/13,古亭,WIND_SPEED,2.3,2.7,2.6,3.4,3.5,3.2,2.3,3.2,3.7,4.7,2.9,3.6,4.1,3.8,2.6,3.9,2.9,3.2,2.8,5.2,4.6,4.4,3.6,3.7
2017/10/13,古亭,WS_HR,2.6,2.6,2.9,2.6,2.8,2.7,2.5,2.9,3.1,3.5,3.0,3.2,2.7,3.2,2.6,3.4,3.1,3.1,3.0,3.5,3.6,3.7,3.1,2.5
2017/10/14,古亭,AMB_TEMP,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
2017/10/14,古亭,CH4,1.8,1.8,1.8,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.8,1.7,1.7,1.7,1.7
2017/10/14,古亭,CO,0.18,0.11,0.09,0.09,0.09,0.13,0.17,0.23,0.25,0.28,0.26,0.28,0.27,0.27,0.26,0.26,0.27,0.27,0.27,0.26,0.19,0.21,0.16,0.14
2017/10/14,古亭,NMHC,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.03,0.04,0.06,0.07,0.07,0.07,0.06,0.07,0.08,0.08,0.06,0.07,0.07,0.03,0.03,0.01,0.01
2017/10/14,古亭,NO,1.2,0.4,0.6,0.5,0.6,0.9,2.5,3.7,4.5,6.0,7.1,7.5,7.7,7.7,6.9,6.3,6.3,5.1,5.4,4.9,2.4,2.7,2.6,1.4
2017/10/14,古亭,NO2,8.4,8.3,4.2,3.8,4.2,6.2,10.0,13.0,14.0,14.0,14.0,14.0,13.0,14.0,16.0,17.0,14.0,12.0,14.0,14.0,9.9,11.0,7.7,5.2
2017/10/14,古亭,NOx,9.6,8.7,4.8,4.3,4.8,7.1,13.0,17.0,18.0,20.0,21.0,21.0,21.0,21.0,23.0,23.0,21.0,17.0,19.0,19.0,12.0,13.0,10.0,6.6
2017/10/14,古亭,O3,29.0,22.0,21.0,20.0,18.0,17.0,16.0,16.0,16.0,14.0,14.0,13.0,13.0,11.0,8.1,6.9,7.7,9.1,7.0,10.0,16.0,15.0,15.0,16.0
2017/10/14,古亭,PM10,2.0,1.0,7.0,12.0,9.0,4.0,5.0,5.0,4.0,0.0,2.0,4.0,4.0,3.0,5.0,2.0,9.0,7.0,8.0,5.0,12.0,10.0,16.0,13.0
2017/10/14,古亭,PM2.5,6.0,6.0,1.0,4.0,4.0,8.0,5.0,5.0,1.0,6.0,6.0,9.0,5.0,5.0,3.0,4.0,5.0,9.0,11.0,10.0,11.0,8.0,10.0,4.0
2017/10/14,古亭,RAINFALL,20.0,11.0,0.8,1.8,3.4,12.0,12.0,6.6,6.4,2.0,2.0,3.6,5.0,5.0,8.2,8.2,9.8,9.8,2.8,2.8,0.6,0.6,2.0,2.0
2017/10/14,古亭,RH,95.0,94.0,94.0,94.0,94.0,95.0,95.0,94.0,93.0,93.0,93.0,93.0,92.0,93.0,94.0,92.0,89.0,88.0,90.0,89.0,87.0,85.0,85.0,87.0
2017/10/14,古亭,SO2,3.3,2.9,1.0,0.9,0.9,0.9,0.9,0.9,1.3,1.4,1.7,1.5,1.7,1.4,1.4,1.4,1.3,1.2,1.4,1.3,1.1,1.0,1.1,1.0
2017/10/14,古亭,THC,1.8,1.9,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7
2017/10/14,古亭,WD_HR,55.0,58.0,59.0,59.0,57.0,67.0,78.0,66.0,62.0,61.0,60.0,61.0,59.0,56.0,47.0,44.0,66.0,61.0,57.0,71.0,75.0,82.0,89.0,99.0
2017/10/14,古亭,WIND_DIREC,50.0,58.0,58.0,57.0,65.0,60.0,78.0,64.0,59.0,77.0,67.0,62.0,61.0,54.0,43.0,51.0,75.0,53.0,57.0,75.0,78.0,83.0,91.0,99.0
2017/10/14,古亭,WIND_SPEED,3.6,4.1,2.6,3.6,2.8,2.3,2.5,3.1,3.4,1.9,3.5,4.0,2.5,2.9,2.4,2.5,2.7,4.0,3.3,3.3,3.7,3.7,3.8,2.1
2017/10/14,古亭,WS_HR,3.5,3.2,3.1,3.0,2.7,2.6,2.0,2.4,2.9,2.9,3.1,3.0,2.9,3.0,2.5,2.3,2.4,2.8,2.9,2.8,3.8,3.1,3.3,2.6
2017/10/15,古亭,AMB_TEMP,27.0,27.0,27.0,27.0,27.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
2017/10/15,古亭,CH4,1.8,1.8,1.8,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.2,2.2,2.1,2.1
2017/10/15,古亭,CO,0.11,0.08,0.08,0.07,0.08,0.14,0.23,0.23,0.28,0.44,0.46,0.75,0.74,0.6,0.63,0.75,0.75,0.95,1.0,1.25,1.51,1.34,1.08,1.13
2017/10/15,古亭,NMHC,0.0,0.01,0.0,0.0,0.01,0.03,0.05,0.05,0.09,0.14,0.13,0.32,0.36,0.22,0.28,0.34,0.34,0.37,0.41,0.51,0.58,0.53,0.42,0.44
2017/10/15,古亭,NO,0.7,0.2,0.1,-0.1,0.1,0.7,5.0,4.4,6.3,13.0,16.0,23.0,22.0,11.0,11.0,16.0,17.0,26.0,31.0,45.0,56.0,52.0,36.0,35.0
2017/10/15,古亭,NO2,4.4,4.0,2.8,2.1,2.7,5.0,11.0,11.0,13.0,16.0,16.0,19.0,21.0,20.0,23.0,26.0,28.0,29.0,28.0,29.0,28.0,23.0,20.0,18.0
2017/10/15,古亭,NOx,5.1,4.2,2.9,2.0,2.8,5.7,16.0,16.0,19.0,29.0,33.0,42.0,43.0,31.0,35.0,43.0,45.0,55.0,59.0,74.0,84.0,75.0,56.0,53.0
2017/10/15,古亭,O3,16.0,15.0,18.0,20.0,18.0,14.0,8.5,9.1,8.2,5.1,4.7,4.8,4.4,7.1,5.4,3.4,2.3,1.5,1.6,1.6,1.5,1.3,1.3,1.4
2017/10/15,古亭,PM10,14.0,2.0,4.0,3.0,6.0,1.0,4.0,3.0,5.0,3.0,6.0,5.0,9.0,6.0,8.0,7.0,15.0,22.0,20.0,24.0,26.0,24.0,23.0,10.0
2017/10/15,古亭,PM2.5,4.0,3.0,8.0,8.0,10.0,6.0,9.0,5.0,10.0,7.0,10.0,7.0,8.0,9.0,11.0,13.0,13.0,14.0,16.0,15.0,15.0,10.0,12.0,12.0
2017/10/15,古亭,RAINFALL,2.6,2.6,0.8,0.2,0.4,3.0,3.0,2.2,2.2,3.6,2.8,2.8,1.8,2.2,2.2,1.4,1.8,1.8,1.2,0.2,0.2,0.0,0.0,0.0
2017/10/15,古亭,RH,89.0,91.0,87.0,83.0,85.0,90.0,92.0,91.0,90.0,91.0,92.0,93.0,94.0,93.0,93.0,93.0,94.0,94.0,93.0,93.0,93.0,94.0,94.0,94.0
2017/10/15,古亭,SO2,0.8,1.6,1.6,1.5,1.6,1.6,1.6,1.8,1.8,2.1,2.4,2.6,3.1,2.9,3.0,3.3,3.6,3.7,3.9,4.2,4.6,4.7,4.5,4.4
2017/10/15,古亭,THC,1.8,1.8,1.8,1.7,1.8,1.8,1.8,1.8,1.9,2.0,1.9,2.3,2.4,2.2,2.2,2.3,2.3,2.4,2.4,2.6,2.8,2.7,2.5,2.6
2017/10/15,古亭,WD_HR,65.0,79.0,94.0,85.0,89.0,77.0,62.0,77.0,90.0,100.0,82.0,185.0,267.0,268.0,264.0,274.0,302.0,167.0,114.0,107.0,192.0,158.0,169.0,186.0
2017/10/15,古亭,WIND_DIREC,61.0,94.0,80.0,97.0,93.0,60.0,79.0,80.0,110.0,83.0,105.0,263.0,292.0,260.0,257.0,301.0,240.0,211.0,96.0,124.0,185.0,95.0,181.0,202.0
2017/10/15,古亭,WIND_SPEED,2.5,4.3,3.1,3.1,1.9,1.5,1.5,1.8,2.1,0.5,2.1,1.2,0.5,0.8,1.3,0.6,0.7,0.4,0.9,0.4,0.4,0.4,0.4,0.4
2017/10/15,古亭,WS_HR,2.9,3.0,3.0,3.0,2.1,1.9,1.3,1.9,1.7,1.1,1.6,0.5,0.9,0.8,0.9,0.1,0.4,0.4,0.6,0.5,0.3,0.3,0.3,0.4
2017/10/16,古亭,AMB_TEMP,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,28.0,29.0,31.0,32.0,33.0,32.0,32.0,32.0,31.0,30.0,30.0,29.0,28.0,28.0,27.0,27.0
2017/10/16,古亭,CH4,2.2,2.2,2.0,2.0,2.0,1.9,2.0,2.0,1.9,2.1,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/10/16,古亭,CO,1.0,0.53,0.33,0.32,0.24,0.22,0.44,0.68,0.73,1.16,0.82,0.78,0.7,0.6,0.52,0.2,0.21,0.38,0.61,0.55,0.37,0.3,0.3,0.24
2017/10/16,古亭,NMHC,0.4,0.28,0.13,0.14,0.11,0.08,0.17,0.25,0.23,0.43,0.3,0.32,0.23,0.26,0.26,0.1,0.09,0.09,0.17,0.16,0.09,0.05,0.04,0.03
2017/10/16,古亭,NO,33.0,14.0,6.0,6.2,3.5,5.8,19.0,24.0,15.0,10.0,4.0,2.1,1.5,1.7,3.9,5.1,5.3,7.7,14.0,13.0,6.0,2.7,2.7,1.6
2017/10/16,古亭,NO2,17.0,13.0,8.9,8.2,6.9,6.3,7.6,11.0,18.0,37.0,27.0,27.0,23.0,25.0,24.0,8.1,8.2,12.0,20.0,20.0,18.0,16.0,16.0,12.0
2017/10/16,古亭,NOx,51.0,27.0,15.0,14.0,10.0,12.0,27.0,35.0,33.0,48.0,31.0,29.0,24.0,27.0,28.0,13.0,13.0,20.0,34.0,34.0,24.0,18.0,19.0,13.0
2017/10/16,古亭,O3,1.2,1.3,1.5,1.5,2.0,2.2,2.2,4.7,13.0,37.0,66.0,99.0,103.0,70.0,38.0,15.0,13.0,9.5,4.3,3.6,9.3,18.0,20.0,25.0
2017/10/16,古亭,PM10,21.0,12.0,12.0,5.0,8.0,12.0,18.0,19.0,19.0,31.0,38.0,48.0,36.0,39.0,41.0,36.0,21.0,11.0,9.0,14.0,16.0,23.0,17.0,12.0
2017/10/16,古亭,PM2.5,14.0,8.0,3.0,2.0,2.0,4.0,3.0,10.0,9.0,15.0,19.0,28.0,30.0,27.0,23.0,17.0,11.0,8.0,8.0,10.0,14.0,11.0,11.0,11.0
2017/10/16,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/10/16,古亭,RH,94.0,95.0,95.0,95.0,95.0,95.0,94.0,91.0,82.0,77.0,70.0,64.0,60.0,69.0,66.0,62.0,64.0,67.0,74.0,80.0,84.0,85.0,85.0,87.0
2017/10/16,古亭,SO2,3.3,1.5,1.1,0.8,0.7,0.5,0.6,1.1,1.1,1.9,1.5,1.4,0.9,2.7,1.7,0.3,0.2,0.1,0.9,1.8,2.4,3.1,4.5,2.4
2017/10/16,古亭,THC,2.6,2.5,2.2,2.2,2.1,2.0,2.1,2.3,2.2,2.5,2.3,2.2,2.1,2.2,2.1,1.9,1.9,1.9,2.0,2.0,1.9,1.9,1.9,1.9
2017/10/16,古亭,WD_HR,173.0,181.0,168.0,168.0,183.0,167.0,188.0,245.0,87.0,252.0,264.0,266.0,270.0,323.0,94.0,91.0,96.0,87.0,74.0,61.0,60.0,59.0,61.0,62.0
2017/10/16,古亭,WIND_DIREC,161.0,187.0,97.0,197.0,177.0,191.0,195.0,301.0,276.0,255.0,300.0,313.0,293.0,195.0,102.0,85.0,96.0,78.0,62.0,62.0,58.0,60.0,59.0,59.0
2017/10/16,古亭,WIND_SPEED,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.9,0.8,2.2,1.1,1.4,2.3,1.6,3.3,3.7,3.9,3.6,3.0,2.9,4.0,4.0,3.3,2.7
2017/10/16,古亭,WS_HR,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.2,1.7,0.8,0.8,0.9,1.4,0.9,3.0,3.0,3.2,2.9,2.3,3.0,3.7,3.4,2.9
2017/10/17,古亭,AMB_TEMP,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,29.0,28.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0
2017/10/17,古亭,CH4,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
2017/10/17,古亭,CO,0.19,0.13,0.13,0.13,0.12,0.13,0.22,0.4,0.49,0.42,0.44,0.31,0.27,0.28,0.27,0.27,0.28,0.36,0.43,0.39,0.32,0.3,0.28,0.19
2017/10/17,古亭,NMHC,0.01,0.01,0.01,0.02,0.01,0.01,0.03,0.09,0.11,0.12,0.13,0.11,0.06,0.08,0.08,0.08,0.07,0.09,0.11,0.1,0.08,0.07,0.06,0.04
2017/10/17,古亭,NO,1.0,1.0,1.0,0.9,0.6,0.7,5.8,7.2,6.5,7.7,15.0,7.1,6.1,4.1,4.0,4.2,3.2,3.2,3.3,2.9,2.6,2.2,1.8,1.4
2017/10/17,古亭,NO2,9.5,7.6,7.1,4.8,4.3,5.2,15.0,18.0,19.0,21.0,23.0,16.0,13.0,14.0,15.0,15.0,15.0,18.0,19.0,19.0,16.0,15.0,14.0,12.0
2017/10/17,古亭,NOx,10.0,8.6,8.1,5.6,4.9,5.9,21.0,25.0,26.0,29.0,38.0,23.0,20.0,18.0,19.0,19.0,19.0,21.0,22.0,22.0,18.0,18.0,16.0,13.0
2017/10/17,古亭,O3,26.0,28.0,29.0,32.0,32.0,32.0,24.0,21.0,20.0,19.0,16.0,27.0,29.0,28.0,28.0,28.0,28.0,25.0,25.0,24.0,26.0,25.0,26.0,27.0
2017/10/17,古亭,PM10,12.0,9.0,12.0,2.0,8.0,9.0,11.0,6.0,3.0,2.0,1.0,7.0,13.0,21.0,23.0,22.0,19.0,14.0,10.0,11.0,9.0,15.0,14.0,14.0
2017/10/17,古亭,PM2.5,11.0,10.0,9.0,9.0,8.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,3.0,10.0,10.0,10.0,9.0,7.0,12.0,8.0,7.0,5.0,5.0,9.0
2017/10/17,古亭,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,1.6
2017/10/17,古亭,RH,88.0,89.0,89.0,89.0,87.0,89.0,90.0,92.0,92.0,93.0,91.0,83.0,76.0,77.0,77.0,79.0,80.0,81.0,83.0,83.0,84.0,88.0,92.0,93.0
2017/10/17,古亭,SO2,4.1,2.1,3.6,1.8,1.4,1.4,1.4,1.4,1.5,1.6,1.8,1.6,1.5,1.3,1.3,1.2,1.3,1.2,1.5,1.5,1.5,2.1,1.6,2.5
2017/10/17,古亭,THC,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.9,1.9,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
2017/10/17,古亭,WD_HR,59.0,63.0,62.0,60.0,70.0,69.0,89.0,101.0,98.0,107.0,134.0,100.0,73.0,62.0,73.0,70.0,68.0,73.0,79.0,85.0,97.0,103.0,102.0,105.0
2017/10/17,古亭,WIND_DIREC,58.0,70.0,66.0,66.0,74.0,64.0,94.0,96.0,104.0,111.0,135.0,97.0,37.0,56.0,68.0,69.0,68.0,77.0,83.0,92.0,102.0,87.0,112.0,105.0
2017/10/17,古亭,WIND_SPEED,3.4,3.4,3.3,3.1,2.9,3.1,2.6,2.4,2.8,2.5,2.2,3.3,2.3,2.2,3.6,3.8,2.7,3.3,3.2,3.0,2.0,2.0,2.5,2.3
